Index,Accel X (LSB),Accel Y (LSB),Accel Z (LSB),Gyro X (LSB),Gyro Y (LSB),Gyro Z (LSB),Compass X (LSB),Compass Y (LSB),Compass Z (LSB),Temperature,
26613,-516,-1424,17776,1923,507,7648,-34,182,281,32,42804,
26614,-976,-1596,15760,4602,-273,7236,-33,191,275,32,28427,
26615,-2212,-1748,17048,5507,-81,5463,-33,191,275,32,1405,
26616,-1212,-1300,19120,970,-1752,3712,-33,217,260,32,38012,
26617,-1432,-748,16084,2916,-230,2896,-33,217,260,32,38012,
26618,364,-464,15980,3184,-586,2975,-50,215,250,32,28427,
26619,728,228,16696,2639,-2354,3392,-53,231,250,32,42804,
26620,-1320,880,16976,5024,-1705,1638,-56,233,247,32,42804,
26621,-964,1448,18432,937,990,414,-75,245,228,32,47596,
26622,668,1276,14984,745,2763,705,-75,245,228,32,42804,
26623,-364,1364,14324,4391,1779,450,-73,236,232,32,38012,
26624,-2420,1372,16632,5590,1066,-2308,-73,236,232,32,1405,
26625,-640,2612,17568,4263,271,-1494,-80,253,223,32,38012,
26626,980,4040,15420,7322,603,152,-94,278,212,32,23635,
26627,-968,4200,15232,1754,-1435,-1479,-94,278,212,32,23635,
26628,212,2632,18064,-9620,-266,-766,-94,278,212,32,23635,
26629,-16,3232,16840,-8001,-994,-725,-100,279,213,32,28427,
26630,-1240,2148,15984,-10819,1656,-984,-98,266,213,32,42804,
26631,1344,2020,14004,-18532,567,-548,-98,250,228,32,38012,
26632,-1940,-1764,18964,-2679,271,292,-98,250,228,32,23635,
26633,-928,-280,16068,-1038,-93,-951,-103,240,231,32,38012,
26634,-976,-768,14184,-4100,-8774,-4367,-105,237,226,32,47596,
26635,-848,-1004,16588,149,54,-7849,-112,238,227,32,23635,
26636,32,-488,16844,-889,17,-5204,-112,238,227,32,09258,
26637,1584,-1264,17232,124,-78,-4259,-112,238,227,32,42804,
26638,804,848,15684,-173,-50,-1395,-108,232,236,32,42804,
26639,2168,-144,17376,1486,555,-1482,-101,228,245,32,42804,
26640,536,-80,14872,-4752,-5960,-32,-85,221,243,32,42804,
26641,1024,-220,15488,955,-1214,-85,-85,221,243,32,28427,
26642,172,-660,16132,1085,-180,44,-92,213,248,32,1405,
26643,432,-732,16088,-11,-171,30,-85,232,246,32,42804,
26644,380,-656,16464,-144,-74,-6,-78,223,255,32,42804,
26645,352,-716,16400,27,-38,8,-78,223,255,32,38012,
26646,380,-672,16476,-24,-60,24,-78,223,255,32,09258,
26647,404,-572,16392,-8,-33,8,-77,229,248,32,28427,
26648,368,-648,16364,-6,-72,8,-85,219,238,32,38012,
26649,352,-652,16444,13,-72,26,-85,219,238,32,38012,
26650,388,-696,16436,5,-57,24,-94,228,247,32,42804,
26651,480,-680,16436,24,-27,-12,-94,228,247,32,23635,
26652,364,-704,16552,10,-72,31,-87,237,243,32,28427,
26653,392,-700,16476,10,-64,-14,-94,223,245,32,42804,
26654,400,-660,16456,21,-48,13,-89,220,247,32,28427,
26655,396,-664,16472,5,-69,-9,-94,223,247,32,47596,
26656,292,-592,16376,37,-49,17,-94,223,247,32,42804,
26657,384,-628,16448,26,-40,4,-92,232,243,32,23635,
26658,456,-612,16496,39,-32,29,-92,232,243,32,42804,
26659,384,-712,16412,30,-40,13,-94,223,247,32,28427,
26660,376,-636,16388,-13,-69,8,-90,219,246,32,23635,
26661,356,-764,16432,-5,-46,33,-90,219,246,32,23635,
26662,424,-700,16404,33,-70,34,-85,229,246,32,38012,
26663,400,-708,16448,5,-50,17,-91,220,252,32,47596,
26664,340,-580,16388,47,-43,-3,-89,225,257,32,38012,
26665,340,-720,16404,-17,-46,31,-89,225,257,32,42804,
26666,360,-696,16492,32,-41,17,-87,224,241,32,28427,
26667,304,-708,16556,-5,-57,43,-87,224,241,32,04466,
26668,420,-720,16604,19,-62,30,-86,220,250,32,28427,
26669,316,-576,16404,-3,-58,36,-84,225,245,32,57181,
26670,408,-640,16440,6,-36,6,-84,225,245,32,28427,
26671,312,-648,16428,24,-28,19,-84,225,245,32,47596,
26672,384,-604,16512,4,-52,31,-89,215,245,32,23635,
26673,360,-696,16468,24,-66,2,-80,232,253,32,38012,
26674,356,-616,16440,17,13,8,-96,220,235,32,28427,
26675,424,-652,16524,11,-50,35,-96,220,235,32,28427,
26676,416,-668,16464,-6,-48,36,-89,223,237,32,28427,
26677,324,-704,16432,1,-50,25,-87,221,253,32,28427,
26678,420,-688,16516,38,-37,20,-81,220,237,32,1405,
26679,344,-676,16432,-6,-41,-10,-81,220,237,32,47596,
26680,384,-640,16436,2,-36,-14,-81,220,237,32,04466,
26681,376,-600,16460,38,-62,14,-99,223,245,32,42804,
26682,424,-604,16516,-37,-54,-17,-91,223,247,32,09258,
26683,336,-620,16436,14,-52,23,-91,223,247,32,23635,
26684,392,-644,16396,13,-46,46,-92,227,238,32,23635,
26685,328,-728,16396,14,-43,20,-92,227,238,32,23635,
26686,448,-592,16448,-17,-49,-8,-92,224,241,32,38012,
26687,400,-600,16440,17,-53,30,-81,228,242,32,28427,
26688,404,-624,16432,13,-49,40,-81,228,242,32,1405,
26689,376,-584,16456,2,-31,21,-91,231,245,32,38012,
26690,408,-624,16536,1,-63,4,-91,231,245,32,28427,
26691,392,-664,16472,0,-40,24,-84,217,247,32,42804,
26692,356,-752,16548,35,-56,2,-84,217,247,32,28427,
26693,424,-676,16428,3,-63,11,-84,228,242,32,04466,
26694,416,-964,17708,104,-112,27,-91,228,250,32,23635,
26695,468,-544,17364,-96,-3,32,-91,228,250,32,28427,
26696,492,-668,16900,52,-138,46,-89,220,252,32,1405,
26697,428,-600,16448,32,-28,23,-91,236,242,32,23635,
26698,388,-688,16580,18,-52,-3,-101,220,247,32,1405,
26699,388,-600,16496,10,-46,8,-101,220,247,32,28427,
26700,376,-644,16448,82,-41,26,-90,219,251,32,42804,
26701,332,-576,16276,-2,-54,22,-90,219,251,32,38012,
26702,424,-640,16376,32,-40,66,-95,224,246,32,42804,
26703,388,-592,16452,16,-47,7,-96,231,240,32,42804,
26704,304,-616,16524,34,-59,20,-96,231,240,32,42804,
26705,356,-664,16504,12,-29,20,-96,231,240,32,1405,
26706,380,-652,16408,20,-73,19,-80,227,233,32,23635,
26707,384,-696,16524,14,-53,-8,-92,232,248,32,28427,
26708,372,-600,16372,-1,-72,38,-80,229,248,32,42804,
26709,512,-744,16500,-14,-27,19,-80,229,248,32,42804,
26710,388,-584,16468,17,-49,11,-80,229,248,32,42804,
26711,400,-600,16396,15,-48,18,-92,221,246,32,28427,
26712,348,-680,16388,20,-46,7,-89,228,245,32,1405,
26713,356,-652,16424,46,-38,-1,-89,228,245,32,04466,
26714,412,-716,16352,5,-28,10,-89,228,245,32,42804,
26715,344,-676,16412,-5,-56,26,-95,221,246,32,57181,
26716,480,-668,16504,34,-38,-15,-87,221,243,32,38012,
26717,344,-712,16388,27,-44,-2,-99,220,252,32,28427,
26718,408,-616,16396,-2,-58,8,-87,216,243,32,28427,
26719,444,-668,16464,4,-21,-10,-87,216,243,32,23635,
26720,328,-640,16464,14,-46,38,-90,224,251,32,23635,
26721,348,-640,16468,12,-45,32,-90,221,246,32,1405,
26722,340,-648,16416,21,-27,-8,-90,221,246,32,28427,
26723,388,-584,16472,19,-54,-3,-86,228,245,32,04466,
26724,404,-516,16484,23,-21,17,-86,228,245,32,28427,
26725,420,-568,16448,4,-44,37,-84,215,247,32,42804,
26726,396,-704,16436,-21,-31,32,-84,215,247,32,47596,
26727,376,-652,16376,42,-46,31,-91,220,250,32,28427,
26728,364,-628,16480,2,-61,19,-91,220,250,32,28427,
26729,436,-568,16388,-9,-83,1,-85,227,248,32,38012,
26730,412,-560,16436,-1,-29,34,-82,219,248,32,1405,
26731,356,-688,16416,15,-60,17,-80,224,243,32,28427,
26732,480,-576,16428,11,-49,-13,-94,225,250,32,38012,
26733,368,-564,16488,10,-49,-13,-94,225,250,32,38012,
26734,356,-620,16400,-8,-50,-17,-82,219,243,32,28427,
26735,412,-664,16376,-20,-52,13,-82,219,243,32,23635,
26736,428,-556,16448,-12,-49,21,-90,221,236,32,23635,
26737,444,-636,16464,49,5,-8,-87,224,243,32,23635,
26738,424,-632,16424,23,-31,30,-87,224,243,32,28427,
26739,264,-584,16448,11,-65,18,-84,220,245,32,47596,
26740,340,-592,16476,-22,-90,8,-91,231,245,32,28427,
26741,320,-508,16400,15,-63,-2,-77,224,246,32,28427,
26742,384,-552,16480,-3,-41,34,-90,221,241,32,1405,
26743,352,-620,16372,8,-56,-1,-90,221,241,32,09258,
26744,340,-572,16512,27,-69,2,-90,221,241,32,1405,
26745,520,-612,16516,20,-54,0,-90,224,246,32,09258,
26746,368,-636,16536,24,-60,11,-86,236,245,32,1405,
26747,376,-608,16516,7,-62,-14,-86,236,245,32,42804,
26748,312,-564,16396,-11,-55,29,-86,236,245,32,28427,
26749,432,-556,16588,54,-43,13,-84,225,247,32,23635,
26750,296,-696,16528,27,-53,-2,-90,221,246,32,28427,
26751,324,-588,16336,32,-57,20,-96,223,240,32,28427,
26752,308,-604,16444,19,-30,21,-87,224,248,32,09258,
26753,372,-564,16420,3,-57,28,-87,224,248,32,42804,
26754,392,-664,16456,25,-47,29,-91,215,242,32,1405,
26755,332,-616,16436,-14,-27,24,-85,229,246,32,47596,
26756,416,-592,16388,-16,-60,8,-85,229,246,32,1405,
26757,308,-632,16376,30,-50,26,-96,225,255,32,28427,
26758,452,-604,16448,17,-56,21,-96,225,255,32,42804,
26759,360,-600,16460,13,-46,18,-89,228,242,32,28427,
26760,340,-568,16460,21,-44,19,-89,228,242,32,38012,
26761,344,-588,16440,19,-50,45,-94,233,250,32,28427,
26762,300,-772,16404,-14,-62,-18,-94,233,250,32,09258,
26763,352,-676,16472,23,-26,9,-95,224,256,32,23635,
26764,336,-620,16448,33,-57,53,-87,224,248,32,1405,
26765,412,-580,16556,-5,-65,65,-87,216,243,32,23635,
26766,384,-560,16464,46,-60,26,-84,223,252,32,23635,
26767,412,-604,16484,-20,-64,26,-84,223,252,32,23635,
26768,360,-596,16452,23,-65,13,-92,227,256,32,1405,
26769,376,-572,16540,7,-40,-23,-92,227,256,32,38012,
26770,464,-640,16428,57,-86,35,-91,225,237,32,23635,
26771,392,-604,16456,-7,-34,43,-89,225,240,32,04466,
26772,364,-628,16452,39,-63,13,-89,225,240,32,1405,
26773,296,-648,16464,31,-34,25,-90,229,246,32,1405,
26774,396,-604,16456,37,-43,26,-101,228,242,32,09258,
26775,396,-640,16340,24,-50,14,-85,219,253,32,1405,
26776,376,-620,16408,-2,-34,8,-91,225,247,32,1405,
26777,284,-628,16340,6,-42,42,-91,225,247,32,38012,
26778,428,-664,16448,8,-36,15,-91,225,247,32,1405,
26779,292,-504,16420,33,-69,-5,-84,220,250,32,04466,
26780,408,-564,16384,16,-45,34,-89,215,242,32,23635,
26781,432,-628,16360,8,-71,19,-89,215,242,32,42804,
26782,340,-708,16404,-2,-22,29,-89,215,242,32,09258,
26783,332,-620,16436,23,-47,20,-90,227,243,32,09258,
26784,408,-656,16440,24,-65,29,-85,219,236,32,42804,
26785,432,-580,16344,56,152,38,-92,227,246,32,04466,
26786,296,-740,16012,-151,168,25,-86,228,252,32,04466,
26787,412,-588,16644,138,169,34,-86,228,252,32,28427,
26788,332,-540,16388,76,134,-2,-86,225,247,32,1405,
26789,-160,-600,16600,203,399,698,-95,234,241,32,47596,
26790,872,-508,17356,-377,27,59,-95,234,241,32,23635,
26791,144,-496,14524,-578,-1309,1,-95,234,241,32,09258,
26792,-28,-1152,15388,62,-522,109,-95,232,246,32,38012,
26793,272,-668,16492,-21,-129,28,-85,221,238,32,57181,
26794,324,-532,16388,-106,-380,-34,-85,221,238,32,42804,
26795,312,-736,16364,-20,-177,8,-90,229,256,32,28427,
26796,432,-552,16328,-2,-121,4,-90,229,256,32,1405,
26797,356,-560,16512,-15,-49,18,-91,228,247,32,38012,
26798,280,-704,16584,-18,-110,40,-92,227,248,32,1405,
26799,468,-584,16428,8,-133,4,-94,223,242,32,38012,
26800,432,-636,16324,2,-79,46,-89,215,247,32,23635,
26801,420,-616,16504,24,-47,23,-89,215,247,32,1405,
26802,432,-524,16408,15,-31,5,-82,227,256,32,42804,
26803,416,-580,16544,20,-64,35,-82,227,256,32,38012,
26804,364,-648,16524,5,-58,21,-94,228,245,32,42804,
26805,420,-600,16364,-12,-89,27,-98,229,248,32,28427,
26806,456,-644,16404,24,-27,20,-98,229,248,32,38012,
26807,472,-624,16440,33,-65,20,-98,229,248,32,28427,
26808,416,-684,16528,13,-52,-8,-99,236,247,32,42804,
26809,408,-636,16532,-17,-28,8,-90,224,248,32,09258,
26810,428,-572,16408,49,-45,37,-95,219,236,32,28427,
26811,352,-644,16468,-12,-50,71,-95,219,236,32,38012,
26812,388,-544,16428,30,-43,14,-82,211,248,32,04466,
26813,452,-624,16512,48,-77,25,-94,225,240,32,28427,
26814,448,-624,16352,20,-36,0,-92,221,248,32,23635,
26815,332,-648,16464,42,-26,10,-92,221,248,32,1405,
26816,384,-656,16504,5,-36,19,-92,221,248,32,38012,
26817,380,-568,16452,42,-57,4,-86,228,250,32,1405,
26818,412,-612,16476,1,-2,25,-90,216,248,32,38012,
26819,444,-572,16460,20,-24,27,-90,216,248,32,1405,
26820,400,-592,16420,-12,-40,7,-94,228,242,32,42804,
26821,372,-616,16496,24,-78,21,-94,228,242,32,28427,
26822,388,-476,16432,-22,-86,11,-80,224,248,32,09258,
26823,392,-652,16436,8,-97,30,-85,227,243,32,23635,
26824,392,-628,16384,21,-15,19,-96,225,245,32,1405,
26825,332,-624,16448,18,-30,9,-96,225,245,32,23635,
26826,404,-636,16480,52,-31,21,-92,224,251,32,04466,
26827,420,-604,16484,24,-17,24,-96,217,250,32,1405,
26828,428,-708,16612,27,-56,11,-96,217,250,32,09258,
26829,432,-584,16476,36,-27,29,-90,224,246,32,28427,
26830,324,-624,16412,39,-55,-3,-90,224,246,32,38012,
26831,364,-560,16456,13,-27,27,-96,212,230,32,38012,
26832,452,-656,16408,16,-89,27,-96,212,230,32,09258,
26833,428,-684,16508,-8,-53,4,-89,225,247,32,1405,
26834,412,-624,16392,7,-75,18,-89,231,245,32,1405,
26835,368,-656,16424,30,-37,21,-89,231,245,32,1405,
26836,284,-640,16380,30,-47,-2,-94,231,237,31,94881,
26837,336,-524,16504,14,-46,44,-94,231,237,32,38012,
26838,388,-648,16444,29,-41,21,-89,220,247,32,1405,
26839,456,-636,16396,23,-55,37,-91,228,245,32,47596,
26840,348,-540,16524,-11,-38,28,-91,228,245,32,04466,
26841,356,-532,16424,4,1,11,-91,228,245,32,28427,
26842,388,-544,16612,-2,-6,40,-91,233,250,32,09258,
26843,292,-548,16404,19,12,67,-89,225,247,32,42804,
26844,196,-664,16384,-10,-52,439,-92,224,243,32,23635,
26845,372,-636,16464,-28,-27,5,-92,224,243,32,28427,
26846,356,-580,16576,-8,-28,48,-81,233,247,32,38012,
26847,488,-616,16500,14,-75,32,-86,231,242,32,28427,
26848,412,-584,16452,37,-49,14,-84,236,237,32,23635,
26849,328,-636,16496,10,-58,13,-84,236,237,32,1405,
26850,328,-536,16440,-5,-59,19,-84,236,237,32,28427,
26851,288,-600,16512,9,-67,11,-95,227,243,32,23635,
26852,376,-596,16624,29,-68,38,-84,220,247,32,23635,
26853,332,-628,16360,0,-65,51,-84,220,247,32,04466,
26854,456,-628,16344,14,-69,31,-84,220,247,32,47596,
26855,448,-628,16476,0,-34,17,-80,221,241,32,28427,
26856,308,-624,16448,-18,-95,7,-84,217,247,32,1405,
26857,308,-532,16472,1,-95,30,-90,227,248,32,28427,
26858,464,-504,16448,-1,-79,8,-100,232,248,32,23635,
26859,344,-684,16356,-6,-48,23,-100,232,248,32,23635,
26860,364,-580,16388,40,-47,41,-86,233,247,32,09258,
26861,376,-628,16368,3,-62,33,-87,221,243,32,09258,
26862,348,-672,16456,11,-22,-25,-87,221,243,32,28427,
26863,348,-500,16392,24,-74,41,-94,215,235,32,1405,
26864,380,-584,16448,-2,-65,11,-94,215,235,32,09258,
26865,336,-572,16528,-1,-38,23,-89,225,242,32,28427,
26866,336,-600,16428,36,-68,20,-89,225,242,32,28427,
26867,436,-588,16404,44,-49,13,-89,220,242,32,1405,
26868,316,-652,16356,-20,-46,13,-84,233,237,32,09258,
26869,360,-592,16368,49,-57,-2,-84,233,237,32,28427,
26870,284,-644,16424,18,-39,-5,-87,232,246,32,38012,
26871,320,-708,16436,-10,-47,21,-87,232,246,32,42804,
26872,368,-560,16404,10,-57,3,-81,225,245,32,1405,
26873,288,-504,16380,-22,-44,17,-95,237,248,32,1405,
26874,376,-616,16456,2,-55,29,-95,237,248,32,23635,
26875,328,-636,16484,29,-57,36,-95,237,248,32,38012,
26876,544,-600,16428,-5,-20,0,-89,223,255,32,28427,
26877,428,-680,16484,-12,-52,7,-95,221,243,32,23635,
26878,436,-508,16432,7,-71,0,-85,227,246,32,28427,
26879,324,-672,16472,10,-66,27,-85,227,246,32,38012,
26880,304,-576,16472,35,-37,61,-81,225,245,32,23635,
26881,364,-600,16476,19,-37,43,-92,229,241,32,28427,
26882,384,-540,16456,40,-50,24,-89,231,255,32,42804,
26883,468,-636,16504,-14,-54,32,-89,231,255,32,04466,
26884,344,-616,16464,24,-17,6,-89,231,255,32,04466,
26885,332,-616,16324,-5,-24,38,-87,229,248,32,09258,
26886,296,-608,16400,0,-40,36,-94,228,247,32,09258,
26887,448,-636,16372,43,1,17,-94,228,247,32,28427,
26888,340,-568,16452,40,-39,36,-94,228,247,32,04466,
26889,320,-588,16436,0,-47,22,-95,221,238,32,09258,
26890,320,-620,16456,21,-53,30,-96,231,245,32,28427,
26891,400,-660,16428,21,-25,14,-89,225,240,32,23635,
26892,412,-608,16400,33,-38,10,-89,212,245,32,09258,
26893,388,-560,16372,24,-5,-2,-89,212,245,32,1405,
26894,320,-636,16412,1,-74,13,-89,220,245,32,42804,
26895,452,-668,16488,-16,-69,24,-94,238,245,32,42804,
26896,332,-636,16516,30,-41,26,-94,238,245,32,28427,
26897,344,-728,16388,-21,-108,-236,-86,228,237,32,28427,
26898,496,-704,16464,-26,-14,-52,-86,228,237,32,23635,
26899,396,-652,16476,6,-56,-58,-85,221,251,32,28427,
26900,416,-696,16528,31,-36,-41,-95,229,246,32,09258,
26901,-464,-728,16424,-10,-105,-249,-94,233,250,32,09258,
26902,1060,-508,16408,-19,-94,5,-91,231,235,32,23635,
26903,220,-656,16372,43,-95,-38,-91,231,235,32,23635,
26904,-4,-632,16464,-31,-82,-92,-95,232,251,32,23635,
26905,56,-832,16440,112,-60,-413,-95,232,251,32,42804,
26906,740,-564,16548,146,-71,-349,-84,225,247,32,09258,
26907,688,-644,16548,1,-50,-106,-96,225,245,32,38012,
26908,164,-736,16320,26,-60,-86,-96,225,245,32,23635,
26909,344,-592,16476,35,-97,10,-96,225,245,32,38012,
26910,428,-536,16456,8,-90,22,-92,224,253,32,1405,
26911,356,-636,16408,8,-72,35,-86,228,240,32,57181,
26912,416,-548,16416,-2,-57,23,-92,232,246,32,28427,
26913,348,-492,16448,24,-98,24,-92,232,246,32,28427,
26914,384,-604,16396,11,-90,24,-98,229,251,32,1405,
26915,356,-676,16504,22,-57,39,-89,228,245,32,28427,
26916,400,-620,16452,19,-17,1,-94,220,252,32,28427,
26917,360,-600,16436,-1,-53,35,-94,220,252,32,28427,
26918,436,-656,16384,-8,-87,27,-94,220,252,32,1405,
26919,408,-612,16492,2,-82,3,-99,225,242,32,23635,
26920,404,-624,16524,14,-79,32,-77,227,246,32,09258,
26921,444,-532,16436,5,-74,24,-89,225,237,32,28427,
26922,436,-644,16488,18,-25,11,-89,225,237,32,23635,
26923,388,-564,16396,-13,-59,45,-75,224,248,32,1405,
26924,376,-636,16556,-9,-59,39,-89,220,240,32,23635,
26925,368,-628,16532,19,-50,-5,-99,220,250,32,38012,
26926,416,-664,16408,19,-62,47,-99,220,250,32,23635,
26927,328,-644,16404,20,-42,52,-99,220,250,32,09258,
26928,436,-672,16460,8,-22,6,-90,224,241,32,09258,
26929,540,-572,16508,4,-47,8,-85,224,246,32,23635,
26930,468,-716,16504,4,-42,15,-85,224,246,32,09258,
26931,472,-672,16436,3,-69,8,-85,219,253,32,28427,
26932,428,-644,16416,-5,-67,0,-85,219,253,32,28427,
26933,416,-588,16472,44,-29,-15,-84,225,255,32,38012,
26934,468,-584,16384,30,-41,22,-95,219,248,32,1405,
26935,428,-560,16564,-1,-52,24,-86,223,247,32,28427,
26936,396,-664,16392,9,0,7,-98,227,248,32,28427,
26937,356,-668,16416,16,-34,23,-98,227,248,32,28427,
26938,444,-636,16364,4,-68,30,-101,223,235,32,23635,
26939,376,-640,16516,3,-20,16,-101,223,235,32,23635,
26940,496,-612,16436,26,-51,45,-91,220,237,32,28427,
26941,432,-600,16408,16,-79,-2,-86,223,250,32,28427,
26942,292,-636,16460,42,-40,19,-86,223,250,32,23635,
26943,444,-628,16472,34,-16,7,-86,223,250,32,1405,
26944,320,-584,16480,21,-77,10,-90,227,248,32,1405,
26945,360,-636,16444,8,-50,38,-101,217,260,32,23635,
26946,340,-612,16380,-2,-59,5,-101,217,260,32,1405,
26947,380,-620,16448,16,12,40,-92,227,241,32,23635,
26948,344,-604,16452,19,-3,36,-89,228,252,32,23635,
26949,352,-664,16372,1,-50,16,-90,227,248,32,1405,
26950,372,-616,16540,18,-27,3,-84,220,245,32,38012,
26951,460,-636,16408,7,-36,18,-84,220,245,32,28427,
26952,356,-596,16464,-19,-40,48,-84,220,245,32,1405,
26953,356,-580,16476,0,-53,38,-103,216,248,32,09258,
26954,308,-588,16460,16,-48,29,-90,221,248,32,28427,
26955,504,-620,16488,-10,-26,2,-87,221,241,32,1405,
26956,336,-604,16516,-14,-60,-3,-87,221,241,32,23635,
26957,384,-640,16428,17,-52,8,-85,227,243,32,23635,
26958,428,-580,16544,11,-44,17,-89,217,247,32,23635,
26959,452,-580,16496,9,-55,23,-85,229,238,32,42804,
26960,348,-572,16496,7,-44,31,-85,229,238,32,23635,
26961,372,-628,16492,44,-51,51,-85,229,238,32,38012,
26962,280,-592,16408,-15,-30,-13,-86,228,245,32,28427,
26963,316,-600,16456,29,-71,36,-98,227,248,32,23635,
26964,432,-616,16436,32,-6,25,-98,227,248,32,23635,
26965,416,-620,16436,-17,-61,-8,-84,220,250,32,09258,
26966,388,-636,16412,-13,-45,8,-84,220,250,32,23635,
26967,300,-576,16424,13,-58,1,-94,225,245,32,1405,
26968,388,-640,16500,25,-91,37,-94,223,250,32,1405,
26969,388,-560,16384,29,-47,27,-91,215,252,32,28427,
26970,336,-596,16456,6,-41,28,-89,220,242,32,42804,
26971,356,-544,16476,9,-46,10,-89,220,242,32,38012,
26972,404,-600,16436,-5,-31,7,-85,224,248,32,09258,
26973,464,-620,16492,39,-52,5,-85,224,248,32,09258,
26974,328,-560,16444,6,-49,0,-82,221,246,32,09258,
26975,308,-556,16376,-24,-56,38,-80,224,253,32,1405,
26976,376,-648,16420,-2,-33,5,-80,224,253,32,09258,
26977,368,-656,16488,57,-64,32,-80,224,253,32,04466,
26978,424,-612,16400,-9,-34,31,-95,219,251,32,09258,
26979,300,-644,16480,48,-33,48,-86,233,245,31,94881,
26980,360,-576,16464,7,-45,27,-86,233,245,32,09258,
26981,376,-624,16484,8,-25,17,-91,231,240,32,38012,
26982,408,-668,16388,44,-53,-3,-81,215,247,32,28427,
26983,384,-596,16544,35,-70,-17,-86,228,247,32,28427,
26984,368,-588,16404,-2,-56,-6,-100,224,246,32,1405,
26985,428,-628,16404,20,-60,20,-100,224,246,32,38012,
26986,428,-560,16480,13,-58,26,-100,224,246,32,09258,
26987,424,-552,16476,15,-52,0,-91,215,245,32,28427,
26988,328,-532,16472,42,-74,-3,-82,224,243,32,23635,
26989,276,-592,16380,29,-63,30,-82,224,243,32,28427,
26990,420,-668,16460,11,-72,39,-82,224,243,32,04466,
26991,372,-484,16412,-10,-46,47,-87,224,243,32,28427,
26992,312,-600,16488,26,-57,10,-86,233,252,32,1405,
26993,472,-660,16376,6,-44,30,-94,220,252,32,09258,
26994,444,-660,16492,3,-90,-21,-86,225,247,32,38012,
26995,428,-608,16432,24,-37,15,-86,225,247,32,1405,
26996,408,-600,16448,13,-76,-23,-86,228,245,32,09258,
26997,376,-560,16424,18,-37,26,-91,220,245,31,90089,
26998,384,-536,16456,4,-53,11,-91,220,245,32,04466,
26999,312,-620,16400,-1,-38,14,-85,227,251,32,09258,
27000,372,-528,16348,27,-43,26,-85,227,251,32,09258,
27001,424,-608,16548,13,-46,29,-84,223,242,32,04466,
27002,400,-652,16560,-23,-68,-9,-84,223,242,32,47596,
27003,364,-624,16360,4,-34,19,-87,227,238,32,09258,
27004,448,-568,16420,17,-37,19,-89,217,245,32,09258,
27005,328,-620,16400,9,-32,11,-89,217,245,32,28427,
27006,428,-636,16492,31,-2,-3,-96,220,247,32,38012,
27007,452,-592,16528,-3,-20,39,-87,216,233,32,23635,
27008,396,-524,16420,15,-43,33,-84,228,242,32,42804,
27009,364,-572,16456,15,-36,30,-84,228,242,32,1405,
